"x","y"
-7.57633229717612,-1.35039476758456
-7.019197717309,-0.707398647464671
14.810167113319,0.715544813851606
-6.85304882004857,-0.530048037514145
-14.9719505477697,-1.40398481494118
-5.7511427719146,1.31710693076306
17.2279674466699,-1.5180799216001
15.0071419496089,0.739684033124569
12.8086678311229,0.785071106785531
-19.1291191708297,0.124544461745167
5.24947470985353,-1.02054808357313
11.2366519868374,-1.30098220002084
8.68978223763406,0.65549931747089
-12.5685667991638,0.574477276996833
3.22698542848229,-0.626884858764161
-3.4484545327723,0.0733100421280293
-6.90309346653521,-0.415456216767594
-3.1669170409441,-0.462810888579617
-5.3759432118386,1.47839152620565
14.8282787203789,0.709442531424164
-9.08094370737672,-1.04124368052506
-4.26710446365178,1.11204414293832
15.6906638108194,-0.380413861748376
12.9223970230669,1.07060540023858
9.02310371398926,0.0456084570315531
-2.40677051246166,-1.42429008387736
-1.73172655515373,-1.38702228320107
-0.782606806606054,-0.844408166380198
-14.9047437310219,-1.40865473096292
-8.55667189694941,-1.44003035400628
5.01843993552029,-1.3298188393797
7.53173311240971,1.44388958813775
-13.7169607821852,-1.20488468833067
12.003505975008,-0.108699220167617
-12.1114110201597,1.09730174212041
1.5720380935818,1.47706586365718
19.1705723572522,0.965691140480982
-3.31902539357543,-0.34427682133342
-16.7456028889865,1.1128028612089
-13.2072905264795,-0.424186933348466
-12.4552205111831,0.628482144649428
-18.8401659578085,0.519996080515391
-8.7725774012506,-1.35828406272734
-5.44121803715825,1.52091962038407
-8.97323099896312,-1.27030140795924
-15.226276377216,-1.16024461687561
-14.7926706355065,-1.43154864054795
14.8846959881485,0.928875683963401
-2.9781629703939,-0.828242393457899
-15.9904059860855,-0.173997352091736
-14.0149905253202,-1.43870336949426
15.6318144127727,-0.390190037226709
16.411065729335,-1.27549691395711
13.6931407917291,1.55789468196033
1.96598125621676,1.13449681527026
-9.40502378158271,-0.340537863408328
12.1837829984725,-0.129047818502064
-17.342841681093,1.6170280709759
-16.8021185137331,1.17785451025644
-8.86790893040597,-1.2612276153758
-0.230694012716413,0.310017798297649
14.2414465267211,1.32422650178082
8.29284705221653,1.05162130381695
-3.36866389028728,-0.032765408106587
1.56313419342041,1.34804117425679
-14.2694966401905,-1.48912198677684
0.280787274241447,0.91583200350742
-15.4986392799765,-0.726836511645883
-13.9798955991864,-1.32503200392954
15.8918377105147,-0.832386526127956
-9.40931487828493,-0.591576154806612
10.0152996648103,-1.16908727219547
-6.28900047391653,0.580107247672313
5.42618988081813,-0.917829689646699
-11.5532347746193,1.41415538377154
8.88465396128595,0.235075071515198
11.1003563087434,-1.44095578931403
18.3880609087646,-0.222342972637171
18.4305309783667,0.0791973176949184
-1.35674557648599,-1.30579988032232
16.2310120556504,-1.19752894100296
6.97093949653208,1.28574804435116
6.55176333151758,0.826610019452248
6.04421469382942,0.0687500212526429
-1.88352284021676,-1.69048916729091
0.565177891403437,1.24307219057828
8.70777389034629,0.289886516925176
-3.86585206724703,0.502431811573927
-11.3932495564222,1.67574008225982
-3.50801489315927,0.0855283394382149
4.17853358201683,-1.49024235911675
-1.26917507499456,-1.34271892265309
2.64419827610254,0.417247960886213
-3.91772680915892,0.664230972941179
-19.6194820012897,-0.626406708510216
-12.1107957139611,1.11033942168229
18.8424827624112,0.537287294120076
8.14322584308684,1.25093024183162
-16.3399130385369,0.607040800589974
7.1154798194766,1.39404392969922
-19.827148290351,-0.678226895533484
-9.63686150498688,-0.189224277044759
-0.0054650567471981,0.504407638372989
-8.56304746121168,-1.52603258865306
1.71076181344688,1.48887961063922
5.60493391938508,-0.532925115080239
-0.127746947109699,0.368359196056867
10.0283637829125,-1.19173324737889
2.23572165705264,0.795055327659432
14.7287866193801,1.04879125875476
-15.2790765836835,-1.19749125294791
12.5966292154044,0.560488400396831
8.9296446274966,0.364032998725045
18.7058618757874,0.120900352616591
16.6524994093925,-1.55253706395676
-15.3823022730649,-0.993918486749692
-11.9675674010068,1.05225659624102
6.22516241855919,0.391916579205603
4.80599177069962,-1.30594173210899
19.3235712591559,0.988825759084989
-4.27064620889723,1.03230899486179
18.6973965540528,0.227556137449639
-0.969405760988593,-0.959875966165007
-7.60861536487937,-1.32312426788219
13.4158206917346,1.47547364573425
3.83440386503935,-1.37060120937503
4.37619402073324,-1.34505419614722
5.69322579540312,-0.463772920357965
18.9324174262583,0.488898878214723
0.540341474115849,1.04393165549103
-5.20660323090851,1.53773462019499
-12.8642090689391,-0.0161636250880005
17.2328923456371,-1.4163911352529
-6.55011435039341,0.0679178652260343
-7.02724658884108,-0.640139999567262
15.1342615112662,0.232403172988896
-3.65871313028038,0.282951786406316
19.1759789176285,0.927394451707899
-5.12842173688114,1.43381290614529
4.64455806650221,-1.62173516847027
4.53156558796763,-1.65278287806107
-15.7266682945192,-0.389137311496707
7.18333691358566,1.54168000114366
-19.9581622332335,-1.0502199450219
2.30832607485354,0.914549274084885
1.57801385037601,1.46421274117506
9.02088092640042,0.248044651259193
-6.48205277509987,0.167233136791436
-11.3149130996317,1.69675221858277
-11.8027240596712,1.27319492077149
-3.7760042399168,0.425924953245747
-18.1847116257995,1.41025292166772
9.71372259780765,-0.740938084242657
16.1301886755973,-1.07466453697933
14.0153305325657,1.51651914020736
-8.41910168528557,-1.47193839442842
5.2978771738708,-0.985924803408797
-12.9362162109464,-0.0746530552836026
10.4383479338139,-1.51228349649939
12.9580078925937,1.14364664461419
11.9825178384781,-0.51624792005313
10.78528448008,-1.61545283738783
9.15360694751143,-0.0199072170838635
5.36312265321612,-1.1049499993611
-3.54046000167727,0.251355852970563
-3.44968106597662,-0.0864610413323539
-2.61079172603786,-1.29497353383748
-4.02448282577097,0.858162875385561
9.32108156383038,-0.118670446073192
5.35855780355632,-0.963756966205013
-7.02333733439445,-0.791878868593751
-6.44022402353585,0.245940281898474
-2.10005719214678,-1.43019509590585
-8.19081773981452,-1.6086699493508
-1.46297250874341,-1.37750789152037
17.1760799176991,-1.42768837374259
-17.7488815970719,1.39238338630037
-14.2763385735452,-1.49485087865176
5.23525953292847,-1.10160654997958
-13.67640664801,-1.12721668732167
8.62653895281255,0.949708704273569
-14.0662322379649,-1.43556333478165
-0.974462181329727,-0.879215489731461
-8.80064342170954,-1.38129316810917
18.5439510829747,0.0685452815996222
8.64835964515805,0.682022208984378
-2.79070154763758,-1.00832845232089
-4.74356029182673,1.57064921858628
8.74550729058683,0.402893533121994
-10.014230767265,0.55728966244216
8.11376421712339,1.54949715585717
-5.30891755595803,1.47770306281531
11.3471645768732,-1.18416324658188
6.85870725661516,1.44124938090734
6.47684728726745,0.691127668537002
-8.36553240194917,-1.54803200717163
